1	65	41	-8	0
2	162	61	-8	0
3	271	89	-8	0
4	372	108	-8	0
5	443	114	-7	-4
6	468	118	-7	-4
7	562	127	-6	-6
8	731	152	-6	-6
9	830	167	-6	-6
10	957	188	-6	-6
11	1048	195	-6	-6
12	1141	206	-6	-6
13	1373	230	-6	-6
14	1498	247	-6	-6
15	1697	266	-6	-6
16	1875	274	-6	-6
17	2004	284	-6	-6
18	2032	286	-6	-6
19	2058	289	-6	-6
20	2275	315	-6	-6
21	2579	345	-6	-6
22	2746	363	-6	-6
23	2906	381	-6	-6
24	3122	404	-6	-6
25	3261	423	-6	-6
26	3361	431	-6	-6
27	3557	456	-6	-6
28	3735	470	-6	-6
29	4012	162	-5	-9
30	4190	186	-5	-9
31	4277	191	-5	-9
32	4539	227	-5	-9
33	4780	267	-5	-9
34	5073	292	-5	-9
35	5464	135	-4	-8
36	5536	134	-4	-8
37	5689	98	-3	-12
38	5753	100	-3	-12
39	5924	114	-3	-12
40	5945	115	-3	-12
41	6224	161	-3	-12
42	6365	175	-3	-12
43	6385	177	-3	-12
44	6402	178	-3	-12
45	6635	212	-3	-12
46	6657	217	-3	-12
47	6678	220	-3	-12
48	6885	239	-3	-12
49	7116	253	-3	-12
50	7510	292	-3	-12
51	7536	298	-3	-12
52	7723	323	-3	-12
53	7752	328	-3	-12
54	7781	329	-3	-12
55	7924	345	-3	-12
56	8145	371	-3	-12
57	8170	371	-3	-12
58	8325	360	-3	-12
59	8429	376	-3	-12
60	8666	407	-3	-12
61	8687	409	-3	-12
62	8906	429	-3	-12
63	9091	443	-3	-12
64	9286	466	-3	-12
65	9314	466	-3	-12
66	9336	469	-3	-12
67	9604	486	-3	-12
68	9787	503	-3	-12
69	10052	517	-3	-12
70	10331	554	-3	-12
71	10359	556	-3	-12
72	10606	584	-3	-12
73	10667	587	-3	-12
74	10976	624	-3	-12
75	11229	644	-3	-12
76	11478	674	-3	-12
77	11699	701	-3	-12
78	11968	740	-3	-12
79	12041	743	-3	-12
80	12075	744	-3	-12
81	12337	762	-3	-12
82	12512	779	-3	-12
83	12614	792	-3	-12
84	12633	792	-3	-12
85	12816	809	-3	-12
86	13186	845	-3	-12
87	13502	886	-3	-12
88	13713	910	-3	-12
89	13944	944	-3	-12
90	13972	944	-3	-12
91	14255	962	-3	-12
92	14288	965	-3	-12
93	14619	987	-3	-12
94	14688	949	-3	-12
95	14943	980	-3	-12
96	15136	1001	-3	-12
97	15561	1001	-3	-12
98	15790	1001	-3	-12
99	15860	1001	-3	-12
100	16161	1001	-3	-12
101	16218	1001	-3	-12
102	16246	1001	-3	-12
103	16279	1001	-3	-12
104	16440	1001	-3	-12
105	16653	1001	-3	-12
106	16716	1001	-3	-12
107	16931	1001	-3	-12
108	16999	1001	-3	-12
109	17041	1001	-3	-12
110	17246	1001	-3	-12
111	17292	1001	-3	-12
112	17521	1001	-3	-12
113	17706	1001	-3	-12
114	18033	1001	-3	-12
115	18124	1001	-3	-12
116	18207	1001	-3	-12
117	18310	1001	-3	-12
118	18342	1001	-3	-12
119	18365	1001	-3	-12
120	18432	1001	-3	-12
121	18673	1001	-3	-12
122	19043	1001	-3	-12
123	19266	1001	-3	-12
124	19571	1001	-3	-12
125	19700	16	-2	-17
126	19731	22	-2	-17
127	19924	48	-2	-16
128	20147	75	-2	-16
129	20340	91	-2	-16
130	20357	91	-2	-16
131	20556	113	-2	-16
132	20587	119	-2	-16
133	21020	153	-2	-16
134	21205	167	-2	-16
135	21464	209	-2	-16
136	21482	211	-2	-16
137	21707	240	-2	-16
138	21908	260	-2	-16
139	21941	260	-2	-16
140	22036	279	-2	-16
141	22089	278	-2	-16
142	22474	314	-2	-16
143	22509	317	-2	-16
144	22688	331	-2	-16
145	22968	374	-2	-16
146	23067	391	-2	-16
147	23234	373	-2	-16
148	23485	407	-2	-16
149	23511	411	-2	-16
150	23532	411	-2	-16
151	23733	426	-2	-16
152	23755	426	-2	-16
153	23780	428	-2	-16
154	23808	428	-2	-16
155	23834	431	-2	-16
156	24085	453	-2	-16
157	24172	457	-2	-16
158	24393	485	-2	-16
159	24415	486	-2	-16
160	24438	488	-2	-16
161	24661	499	-2	-16
162	24734	499	-2	-16
163	24925	517	-2	-16
164	25031	525	-2	-16
165	25057	526	-2	-16
166	25079	527	-2	-16
167	25254	551	-2	-16
168	25275	551	-2	-16
169	25308	553	-2	-16
170	25485	571	-2	-16
171	25744	583	-2	-16
172	25768	583	-2	-16
173	26001	599	-2	-16
174	26335	627	-2	-16
175	26359	629	-2	-16
176	26614	658	-2	-16
177	26644	663	-2	-16
178	26746	667	-2	-16
179	26766	668	-2	-16
180	27001	690	-2	-16
181	27256	716	-2	-16
182	27575	86	-1	-20
183	27646	78	-1	-20
184	27887	89	-1	-20
185	27907	91	-1	-20
186	28082	107	-1	-20
187	28305	136	-1	-20
188	28506	160	-1	-20
189	28535	166	-1	-20
190	28840	205	-1	-20
191	29204	242	-1	-20
192	29427	266	-1	-20
193	29923	330	-1	-20
194	30395	407	-1	-20
195	30765	457	-1	-20
196	30996	480	-1	-20
197	31269	516	-1	-20
198	31552	549	-1	-20
199	31907	597	-1	-20
200	31939	597	-1	-20
201	32237	652	-1	-20
202	32257	653	-1	-20
203	32275	655	-1	-20
204	32572	695	-1	-20
205	32789	718	-1	-20
206	32811	718	-1	-20
207	33018	755	-1	-20
208	33233	793	-1	-20
209	33618	859	-1	-20
210	33899	895	-1	-20
211	34251	919	-1	-20
212	34477	925	-1	-20
213	34498	926	-1	-20
214	35159	992	-1	-20
215	35380	1001	-1	-20
216	35615	1001	-1	-20
217	35638	1001	-1	-20
218	35823	1001	-1	-20
219	36052	1001	-1	-20
220	36074	1001	-1	-20
221	36523	1001	-1	-20
222	36905	1001	-1	-20
223	37371	1001	-1	-20
224	37642	1001	-1	-20
225	38103	1001	-1	-20
226	38125	1001	-1	-20
227	38525	1001	-1	-20
228	38550	1001	-1	-20
229	39215	1001	-1	-20
230	39339	1001	-1	-20
231	39727	1001	-1	-20
232	39972	1001	-1	-20
233	40223	1001	-1	-20
234	40422	1001	-1	-20
235	40681	1001	-1	-20
236	40715	1001	-1	-20
237	40996	1001	-1	-20
238	41020	1001	-1	-20
239	41321	1001	-1	-20
240	41343	1001	-1	-20
241	41725	1001	-1	-20
242	41750	1001	-1	-20
243	41977	1001	-1	-20
244	42000	1001	-1	-20
245	42023	1001	-1	-20
246	42555	1001	-1	-20
247	42796	1001	-1	-20
248	42827	1001	-1	-20
249	42857	1001	-1	-20
250	43296	1001	-1	-20
251	43318	1001	-1	-20
252	43535	1001	-1	-20
253	43556	1001	-1	-20
254	43578	1001	-1	-20
255	43936	1001	-1	-20
256	43959	1001	-1	-20
257	44182	1001	-1	-20
258	44435	1001	-1	-20
259	44862	1001	-1	-20
260	44884	1001	-1	-20
261	45141	1001	-1	-20
262	45385	1001	-1	-20
263	45409	1001	-1	-20
264	45439	1001	-1	-20
265	45459	1001	-1	-20
266	45483	1001	-1	-20
267	45688	1001	-1	-20
268	46064	1001	-1	-20
269	46084	1001	-1	-20
270	46303	1001	-1	-20
271	46358	1001	-1	-20
272	46615	1001	-1	-20
273	46638	1001	-1	-20
274	46889	1001	-1	-20
275	46913	1001	-1	-20
276	47146	1001	-1	-20
277	47624	1001	-1	-20
278	47907	1001	-1	-20
279	48136	1001	-1	-20
280	48605	1001	-1	-20
281	48630	1001	-1	-20
282	48877	1001	-1	-20
283	49486	1001	-1	-20
284	49741	1001	-1	-20
285	49988	1001	-1	-20
286	50013	1001	-1	-20
287	50248	1001	-1	-20
288	50525	1001	-1	-20
289	50551	1001	-1	-20
290	50583	1001	-1	-20
291	50606	1001	-1	-20
292	51247	1001	-1	-20
293	51684	1001	-1	-20
294	51705	1001	-1	-20
295	51813	1001	-1	-20
296	51837	1001	-1	-20
297	52086	1001	-1	-20
298	52110	1001	-1	-20
299	52329	1001	-1	-20
300	52358	1001	-1	-20
301	52382	1001	-1	-20
302	52404	1001	-1	-20
303	52669	1001	-1	-20
304	53002	1001	-1	-20
305	53247	1001	-1	-20
306	53269	1001	-1	-20
307	53292	1001	-1	-20
308	53316	1001	-1	-20
309	53561	1001	-1	-20
310	53587	1001	-1	-20
311	53874	1001	-1	-20
312	53900	1001	-1	-20
313	53918	1001	-1	-20
314	53999	1001	-1	-20
315	54226	1001	-1	-20
316	54250	1001	-1	-20
317	54282	1001	-1	-20
318	54469	1001	-1	-20
319	54503	1001	-1	-20
320	54939	1001	-1	-20
321	54961	1001	-1	-20
322	55146	1001	-1	-20
323	55385	1001	-1	-20
324	55830	1001	-1	-20
325	56069	1001	-1	-20
326	56376	1001	-1	-20
327	56673	1001	-1	-20
328	56701	1001	-1	-20
329	56720	1001	-1	-20
330	56744	1001	-1	-20
331	56768	1001	-1	-20
332	57198	1001	-1	-20
333	57419	1001	-1	-20
334	57855	1001	-1	-20
335	57880	1001	-1	-20
336	58143	1001	-1	-20
337	58165	1001	-1	-20
338	58190	1001	-1	-20
339	58505	1001	-1	-20
340	58527	1001	-1	-20
341	58846	1001	-1	-20
342	58869	1001	-1	-20
343	59058	1001	-1	-20
344	59507	1001	-1	-20
345	59973	1001	-1	-20
346	59995	1001	-1	-20
347	60218	1001	-1	-20
348	60241	1001	-1	-20
349	60266	1001	-1	-20
350	60521	1001	-1	-20
351	60538	1001	-1	-20
352	60557	1001	-1	-20
353	60808	1001	-1	-20
354	60853	1001	-1	-20
355	61338	1001	-1	-20
356	61804	1001	-1	-20
357	62059	1001	-1	-20
358	62504	1001	-1	-20
359	62522	1001	-1	-20
360	62546	1001	-1	-20
361	62805	1001	-1	-20
362	63042	1001	-1	-20
363	63436	1001	-1	-20
364	63667	1001	-1	-20
365	63926	1001	-1	-20
366	63944	1001	-1	-20
367	63975	1001	-1	-20
368	64005	1001	-1	-20
369	64354	1001	-1	-20
370	64372	1001	-1	-20
371	64395	1001	-1	-20
372	64426	1001	-1	-20
