#
# moses 4-parity stats for -r7
# generation, num_evals, metapop_size, best_score, best_complexity
#
1	65	41	-8	0
2	162	61	-8	0
3	271	89	-8	0
4	372	108	-8	0
5	443	114	-7	-4
6	468	118	-7	-4
7	562	127	-6	-6
8	731	152	-6	-6
9	830	167	-6	-6
10	957	188	-6	-6
11	1048	195	-6	-6
12	1141	206	-6	-6
13	1373	230	-6	-6
14	1498	247	-6	-6
15	1697	266	-6	-6
16	1875	274	-6	-6
17	2004	284	-6	-6
18	2032	286	-6	-6
19	2058	289	-6	-6
20	2275	315	-6	-6
21	2579	345	-6	-6
22	2746	363	-6	-6
23	2906	381	-6	-6
24	3122	404	-6	-6
25	3261	423	-6	-6
26	3361	431	-6	-6
27	3557	456	-6	-6
28	3735	470	-6	-6
29	4012	162	-5	-9
30	4190	186	-5	-9
31	4277	191	-5	-9
32	4539	227	-5	-9
33	4780	267	-5	-9
34	5073	292	-5	-9
35	5464	135	-4	-8
36	5536	134	-4	-8
37	5689	98	-3	-12
38	5753	100	-3	-12
39	5924	114	-3	-12
40	5945	115	-3	-12
41	6224	161	-3	-12
42	6365	175	-3	-12
43	6385	177	-3	-12
44	6402	178	-3	-12
45	6635	212	-3	-12
46	6657	217	-3	-12
47	6678	220	-3	-12
48	6885	239	-3	-12
49	7116	253	-3	-12
50	7510	292	-3	-12
51	7536	298	-3	-12
52	7723	323	-3	-12
53	7752	328	-3	-12
54	7781	329	-3	-12
55	7924	345	-3	-12
56	8145	371	-3	-12
57	8170	371	-3	-12
58	8325	360	-3	-12
59	8429	376	-3	-12
60	8666	407	-3	-12
61	8687	409	-3	-12
62	8906	429	-3	-12
63	9091	443	-3	-12
64	9286	466	-3	-12
65	9314	466	-3	-12
66	9336	469	-3	-12
67	9604	486	-3	-12
68	9787	503	-3	-12
69	10052	517	-3	-12
70	10331	554	-3	-12
71	10359	556	-3	-12
72	10606	584	-3	-12
73	10667	587	-3	-12
74	10976	624	-3	-12
75	11229	644	-3	-12
76	11478	674	-3	-12
77	11699	701	-3	-12
78	11968	740	-3	-12
79	12041	743	-3	-12
80	12075	744	-3	-12
81	12337	762	-3	-12
82	12512	779	-3	-12
83	12614	792	-3	-12
84	12633	792	-3	-12
85	12816	809	-3	-12
86	13186	845	-3	-12
87	13502	886	-3	-12
88	13713	910	-3	-12
89	13944	944	-3	-12
90	13972	944	-3	-12
91	14255	962	-3	-12
92	14288	965	-3	-12
93	14619	987	-3	-12
94	14688	949	-3	-12
95	14943	980	-3	-12
96	15136	1001	-3	-12
97	15561	1027	-3	-12
98	15790	1052	-3	-12
99	15860	1057	-3	-12
100	16161	1101	-3	-12
101	16218	1108	-3	-12
102	16246	1112	-3	-12
103	16279	1114	-3	-12
104	16440	1128	-3	-12
105	16653	1162	-3	-12
106	16716	1166	-3	-12
107	16931	1182	-3	-12
108	16999	1147	-3	-12
109	17041	1150	-3	-12
110	17246	1156	-3	-12
111	17631	1187	-3	-12
112	17659	1188	-3	-12
113	17856	1196	-3	-12
114	18031	1211	-3	-12
115	18206	1222	-3	-12
116	18493	1255	-3	-12
117	18612	84	-2	-17
118	18631	81	-2	-17
119	18714	89	-2	-17
120	18957	127	-2	-17
121	19154	169	-2	-17
122	19419	228	-2	-17
123	19735	272	-2	-17
124	19940	301	-2	-17
125	20109	314	-2	-17
126	20268	27	-1	-22
127	20290	31	-1	-22
128	20317	33	-1	-22
129	20339	36	-1	-22
130	20432	1	0	-25
