#
# Runtime -- -Hpa -k4, for "final" code design.
#
#   -z3.5 -v6
#
 1 	 6.998031 
 2 	 8.895568 
 3 	 9.379574 
 4 	 9.489517 
 5 	 9.735623 
 6 	 12.359512 
 7 	 14.062611 
 8 	 14.484296 
 9 	 14.779441 
 10 	 15.070099 
 11 	 15.103857 
 12 	 15.833276 
 13 	 16.878031 
 14 	 18.346605 
 15 	 19.613753 
 16 	 19.835282 
 17 	 21.466561 
 18 	 22.593153 
 19 	 22.669148 
 20 	 22.835302 
 21 	 23.177582 
 22 	 24.679096 
 23 	 24.935607 
 24 	 24.992276 
 25 	 25.129047 
 26 	 25.277631 
 27 	 26.341057 
 28 	 28.401424 
 29 	 28.572974 
 30 	 28.628007 
 31 	 28.951872 
 32 	 29.205427 
 33 	 29.518721 
 34 	 29.908048 
 35 	 30.054074 
 36 	 30.715585 
 37 	 30.758345 
 38 	 31.236178 
 39 	 31.319196 
 40 	 31.578027 
 41 	 31.607289 
 42 	 33.499103 
 43 	 33.617300 
 44 	 33.822203 
 45 	 33.854423 
 46 	 34.224434 
 47 	 35.032658 
 48 	 35.244510 
 49 	 35.977704 
 50 	 36.058337 
 51 	 37.036907 
 52 	 37.160109 
 53 	 37.620786 
 54 	 37.896835 
 55 	 38.021294 
 56 	 38.029139 
 57 	 38.378467 
 58 	 39.029148 
 59 	 39.331589 
 60 	 40.447598 
 61 	 40.917856 
 62 	 41.330122 
 63 	 41.449128 
 64 	 41.950014 
 65 	 42.320029 
 66 	 42.352691 
 67 	 43.233955 
 68 	 44.933595 
 69 	 46.473704 
 70 	 46.559995 
 71 	 46.642416 
 72 	 46.927092 
 73 	 47.302689 
 74 	 47.945045 
 75 	 47.967548 
 76 	 48.243331 
 77 	 49.241673 
 78 	 49.468456 
 79 	 50.121749 
 80 	 50.588676 
 81 	 51.401191 
 82 	 51.847841 
 83 	 53.359533 
 84 	 53.480934 
 85 	 53.797036 
 86 	 54.025838 
 87 	 54.246380 
 88 	 54.853106 
 89 	 55.757299 
 90 	 56.691210 
 91 	 56.939320 
 92 	 57.093723 
 93 	 57.376301 
 94 	 57.472037 
 95 	 57.765784 
 96 	 57.781693 
 97 	 58.105927 
 98 	 58.134845 
 99 	 58.230992 
 100 	 58.612509 
 101 	 59.232177 
 102 	 59.685164 
 103 	 60.499226 
 104 	 61.019573 
 105 	 61.299924 
 106 	 61.881414 
 107 	 62.593923 
 108 	 62.594327 
 109 	 62.677305 
 110 	 63.027699 
 111 	 63.414763 
 112 	 65.211283 
 113 	 65.743380 
 114 	 65.929092 
 115 	 66.868472 
 116 	 67.332746 
 117 	 67.752576 
 118 	 67.810922 
 119 	 68.617095 
 120 	 69.634992 
 121 	 69.823974 
 122 	 69.877409 
 123 	 73.311722 
 124 	 73.337583 
 125 	 73.717034 
 126 	 75.086421 
 127 	 75.089581 
 128 	 75.852701 
 129 	 76.221856 
 130 	 76.631459 
 131 	 79.347270 
 132 	 80.625051 
 133 	 80.879824 
 134 	 81.575988 
 135 	 83.417901 
 136 	 83.633726 
 137 	 85.002376 
 138 	 88.288846 
 139 	 88.654746 
 140 	 89.066966 
 141 	 89.397268 
 142 	 89.674019 
 143 	 89.980597 
 144 	 90.288800 
 145 	 90.662656 
 146 	 90.887437 
 147 	 91.080472 
 148 	 91.267517 
 149 	 91.370986 
 150 	 91.662610 
 151 	 94.205780 
 152 	 95.162429 
 153 	 95.457267 
 154 	 95.749677 
 155 	 95.816286 
 156 	 96.259437 
 157 	 96.846386 
 158 	 97.938171 
 159 	 99.154058 
 160 	 101.402229 
 161 	 102.161273 
 162 	 102.323022 
 163 	 102.590011 
 164 	 104.852759 
 165 	 107.458637 
 166 	 108.132128 
 167 	 108.387990 
 168 	 109.548861 
 169 	 111.346182 
 170 	 112.815013 
 171 	 113.100352 
 172 	 116.768290 
 173 	 118.092431 
 174 	 122.024810 
 175 	 122.639560 
 176 	 124.416078 
 177 	 125.939274 
 178 	 129.341884 
 179 	 130.613597 
 180 	 133.556498 
 181 	 134.135392 
 182 	 136.340701 
 183 	 138.530233 
 184 	 142.031659 
 185 	 144.104453 
 186 	 148.536647 
 187 	 150.400212 
 188 	 151.270613 
 189 	 151.468122 
 190 	 151.632679 
 191 	 152.157960 
 192 	 154.096894 
 193 	 156.077519 
 194 	 161.584735 
 195 	 161.705717 
 196 	 161.935632 
 197 	 164.126841 
 198 	 171.262032 
 199 	 174.870881 
 200 	 176.606874 
 201 	 178.035686 
 202 	 179.124147 
 203 	 182.772218 
 204 	 184.040384 
 205 	 184.269017 
 206 	 185.645435 
 207 	 186.185001 
 208 	 186.588079 
 209 	 191.455628 
 210 	 197.330276 
 211 	 204.218436 
 212 	 210.622019 
 213 	 212.059398 
 214 	 212.799839 
 215 	 219.476683 
 216 	 225.791128 
 217 	 242.918962 
 218 	 246.625141 
 219 	 251.514456 
 220 	 255.005487 
 221 	 258.862681 
 222 	 264.986635 
 223 	 267.283048 
 224 	 269.624737 
 225 	 270.710861 
 226 	 282.404757 
 227 	 288.958970 
 228 	 290.231547 
 229 	 293.073915 
 230 	 293.739332 
 231 	 294.347562 
 232 	 319.606644 
 233 	 333.363222 
 234 	 334.091991 
 235 	 362.987879 
 236 	 401.765747 
 237 	 610.167378 
 238 	 886.345585 
 239 	 900.666708 
 240	 1115.643639 
