1	65	31	-8	0
2	140	41	-7	-4
3	178	62	-7	-4
4	216	87	-7	-4
5	271	92	-6	-6
6	509	98	-5	-8
7	840	107	-4	-10
8	924	111	-4	-10
9	1153	140	-4	-10
10	1196	142	-4	-10
11	1425	159	-4	-10
12	1680	188	-4	-10
13	1919	215	-4	-10
14	1972	217	-4	-10
15	2336	252	-4	-10
16	2760	299	-4	-10
17	2824	300	-4	-10
18	3236	364	-4	-10
19	3529	389	-4	-10
20	3638	398	-4	-10
21	3851	400	-4	-10
22	4296	429	-4	-10
23	4351	435	-4	-10
24	4606	454	-4	-10
25	4991	481	-4	-10
26	5272	511	-4	-10
27	5330	517	-4	-10
28	5374	521	-4	-10
29	5765	546	-4	-10
30	6084	140	-3	-13
31	6199	120	-3	-13
32	6470	147	-3	-13
33	6609	149	-3	-13
34	6856	165	-3	-13
35	6907	162	-3	-13
36	6949	163	-3	-13
37	7164	171	-3	-13
38	7423	194	-3	-13
39	7880	250	-3	-13
40	7953	254	-3	-13
41	8038	260	-3	-13
42	8507	295	-3	-13
43	8742	319	-3	-13
44	8995	338	-3	-13
45	9407	375	-3	-13
46	9594	381	-3	-13
47	10219	434	-3	-13
48	10462	449	-3	-13
49	10805	476	-3	-13
50	11313	526	-3	-13
51	11618	558	-3	-13
52	12051	600	-3	-13
53	12190	604	-3	-13
54	12237	606	-3	-13
55	12301	615	-3	-13
56	12812	675	-3	-13
57	13269	743	-3	-13
58	13681	772	-3	-13
59	14258	847	-3	-13
60	14299	847	-3	-13
61	14532	864	-3	-13
62	14779	885	-3	-13
63	15161	911	-3	-13
64	15278	868	-3	-13
65	15331	875	-3	-13
66	15374	875	-3	-13
67	15804	918	-3	-13
68	16369	946	-3	-13
69	16856	1001	-3	-13
70	17063	1001	-3	-13
71	17120	1001	-3	-13
72	17484	1001	-3	-13
73	17551	1001	-3	-13
74	17726	1001	-3	-13
75	17792	1001	-3	-13
76	17877	1001	-3	-13
77	18022	1001	-3	-13
78	18072	1001	-3	-13
79	18493	1001	-3	-13
80	18974	1001	-3	-13
81	19093	1001	-3	-13
82	19634	1001	-3	-13
83	19689	1001	-3	-13
84	20113	1001	-3	-13
85	20468	1001	-3	-13
86	20521	1001	-3	-13
87	20975	1001	-3	-13
88	21471	1001	-3	-13
89	22040	1001	-3	-13
90	22285	1001	-3	-13
91	22622	1001	-3	-13
92	23022	1001	-3	-13
93	23488	1001	-3	-13
94	23571	1001	-3	-13
95	23671	1001	-3	-13
96	24304	1001	-3	-13
97	24561	1001	-3	-13
98	25024	1001	-3	-13
99	25340	1001	-3	-13
100	25541	24	-2	-17
101	25934	78	-2	-17
102	26319	121	-2	-17
103	26845	203	-2	-17
104	27228	244	-2	-17
105	27533	269	-2	-17
106	28122	330	-2	-17
107	28455	359	-2	-17
108	28556	369	-2	-17
109	29091	80	-1	-20
110	29464	110	-1	-20
111	29819	149	-1	-20
112	30206	180	-1	-20
113	30575	214	-1	-20
114	30624	219	-1	-20
115	31222	282	-1	-20
116	31573	316	-1	-20
117	31938	352	-1	-20
118	32569	416	-1	-20
119	32740	416	-1	-20
120	32794	423	-1	-20
121	33362	475	-1	-20
122	33420	479	-1	-20
123	33943	533	-1	-20
124	34322	589	-1	-20
125	34643	597	-1	-20
126	34746	614	-1	-20
127	35350	651	-1	-20
128	35729	697	-1	-20
129	36297	754	-1	-20
130	36931	805	-1	-20
131	36983	807	-1	-20
132	37482	864	-1	-20
133	38077	918	-1	-20
134	38136	922	-1	-20
135	38776	982	-1	-20
136	38825	985	-1	-20
137	39423	1001	-1	-20
138	40012	1001	-1	-20
139	40421	1001	-1	-20
140	40464	1001	-1	-20
141	41053	1001	-1	-20
142	41573	1001	-1	-20
143	41936	1001	-1	-20
144	42543	1001	-1	-20
145	42980	1001	-1	-20
146	43033	1001	-1	-20
147	43694	1001	-1	-20
148	44125	1001	-1	-20
149	44708	1001	-1	-20
150	44768	1001	-1	-20
151	45252	1001	-1	-20
152	45657	1001	-1	-20
153	45729	1001	-1	-20
154	46056	1001	-1	-20
155	46582	1001	-1	-20
156	47219	1001	-1	-20
157	47409	1001	-1	-20
158	47872	1001	-1	-20
159	48461	1001	-1	-20
160	48566	1001	-1	-20
161	48622	1001	-1	-20
162	49229	1001	-1	-20
163	49382	1001	-1	-20
164	49789	1001	-1	-20
165	50168	1001	-1	-20
166	50220	1001	-1	-20
167	50755	1001	-1	-20
168	51104	1001	-1	-20
169	51624	1001	-1	-20
170	51987	1001	-1	-20
171	52350	1001	-1	-20
172	52418	1001	-1	-20
173	52523	1001	-1	-20
174	53368	1001	-1	-20
175	53763	1001	-1	-20
176	54080	1001	-1	-20
177	54636	1001	-1	-20
178	55246	1001	-1	-20
179	55551	1001	-1	-20
180	56137	1001	-1	-20
181	56708	1001	-1	-20
182	57216	1001	-1	-20
183	57802	1001	-1	-20
184	58391	1001	-1	-20
185	59228	1001	-1	-20
186	59609	1001	-1	-20
187	59994	1001	-1	-20
188	60045	1001	-1	-20
189	60440	1001	-1	-20
190	61237	1001	-1	-20
191	61324	1001	-1	-20
192	61701	1001	-1	-20
193	62088	1001	-1	-20
194	62381	1001	-1	-20
195	63036	1001	-1	-20
196	63387	1001	-1	-20
197	64072	1001	-1	-20
198	64845	1001	-1	-20
199	65353	1001	-1	-20
200	65400	1001	-1	-20
201	65989	1001	-1	-20
202	66352	1001	-1	-20
203	66396	1001	-1	-20
204	66759	1001	-1	-20
205	67204	1001	-1	-20
