1 64735.25510525594
2 52111.445097752956
3 41852.60007087609
4 29291.35956469238
5 24246.53209890115
6 23844.643201156807
7 23668.393836988835
8 21308.188025571046
9 20250.83412246089
10 16684.213213240277
11 14430.320597910688
12 14091.181894083165
13 13305.03102968907
14 10660.582633223075
15 10129.672139312348
16 10091.853815256722
17 9507.554233751931
18 9437.506592656915
19 8988.652875021779
20 8925.775107427782
21 8339.442660442935
22 8204.428418041283
23 7919.153419699482
24 7904.041117635296
25 7647.507437263632
26 6940.508882979931
27 6377.622166281178
28 6353.7163459580415
29 4725.070903068538
30 4678.179516783768
31 3797.80180654227
32 3722.5658825878327
33 3634.51059046943
34 3199.500938524651
35 2949.2361036564243
36 2833.5056184796726
37 2817.6127962233313
38 2572.3425683022087
39 2527.794660869536
40 2501.451842812645
41 2451.4698987602333
42 2449.8320979577484
43 2348.9850966431804
44 2230.503358410764
45 2227.835753069809
46 2192.2456889819914
47 2067.276041896492
48 2060.8983284454935
49 2009.6466886614674
50 1914.0430501232465
51 1842.8011076434773
52 1767.6946039067475
53 1747.951253305901
54 1740.9004914840054
55 1646.0464461129602
56 1535.3139140513988
57 1495.8596966644275
58 1426.78612614337
59 1378.1884017562925
60 1311.503024322839
61 1270.8835413821953
62 1240.2979425072283
63 1134.8921133544773
64 1132.3602428397721
65 1103.9911712595585
66 1052.1467898008218
67 1029.4514219432658
68 1027.2781454746673
69 998.8527771866646
70 982.807631936795
71 969.993702107605
72 962.0186417124603
73 950.9755824661968
74 928.1100520060228
75 780.889388227548
76 774.7359030522023
77 766.6125606431849
78 763.281037179428
79 748.3603480342168
80 745.0083905937473
81 729.1458941821599
82 708.395824099955
83 700.3584068309922
84 687.7848422347357
85 666.7795542510379
86 632.2135727103546
87 618.5801426345897
88 594.7530849652604
89 587.3208484260298
90 580.8699187137911
91 538.9820853889945
92 524.0198540276085
93 500.23856778055125
94 498.73457570928207
95 485.11732896477326
96 475.3454825248895
97 472.5202208811169
98 459.2067945507232
99 404.48195197200204
100 355.8058439428412
101 344.91629667456544
102 333.3458962297804
103 328.7427400530507
104 265.0726530855046
105 264.7854895934337
106 254.28835113676132
107 243.4976063845862
108 238.72242388644773
109 227.26971737592424
110 213.57255520038186
111 207.06450384842174
112 203.18200631105293
113 194.13530708801534
114 192.75771544020262
115 171.2279614621277
116 169.48780500074747
117 167.51986853360123
118 163.27511870419195
119 158.5271263493617
120 149.3438630297382
121 147.2545121865377
122 146.54277047360978
123 110.14843093848378
124 108.33254415322132
125 99.1692748958975
