1 204915.22279460396
2 102473.4532216831
3 100812.05414125421
4 57422.431664188414
5 46243.96661888401
6 43943.383681643165
7 34267.653041002304
8 32721.631799633626
9 32526.43246836391
10 32040.076200626325
11 22864.609149277483
12 22246.29349103467
13 21610.18759450742
14 21239.434808148984
15 14917.31664811095
16 12820.832500586357
17 12765.6634269491
18 12230.780599375985
19 12152.649864537207
20 11890.828896691488
21 10738.590982067732
22 10226.91064887614
23 9997.560158364475
24 9393.332869116939
25 8339.585352636024
26 8280.806470994205
27 8242.521637824779
28 7043.508840776361
29 6515.847058519135
30 6201.816563734679
31 6178.525205679061
32 6153.319299371412
33 5177.005254005331
34 4426.938692821033
35 4372.214660785607
36 4113.990223789798
37 4022.9394564169547
38 3395.4969916050727
39 3302.6887879422393
40 3022.06297915841
41 2616.119928443463
42 2612.1325119524718
43 2522.879531408373
44 2397.8207602365164
45 2368.194358577122
46 2227.790607305592
47 2058.265318173907
48 1893.0741691758165
49 1725.220716314197
50 1652.8858823282476
51 1647.9835250515355
52 1541.7020107660653
53 1493.5718362370376
54 1459.3968548683035
55 1453.563549945677
56 1379.1945874315916
57 1335.6110025004102
58 1260.0498958375367
59 1255.5064794739117
60 1177.001750211232
61 1149.9080919795297
62 1147.932789844521
63 1137.9158360794015
64 1111.2706915958988
65 1061.7956771432025
66 1059.127862913672
67 1046.1722802673985
68 1043.428727800863
69 1001.3117596433007
70 973.1134363473985
71 904.6729795899114
72 848.8033282214463
73 818.1412958651565
74 794.645921149776
75 745.453445897149
76 724.1809235267181
77 619.0110176725693
78 612.9965579022827
79 610.9739192469889
80 532.4704630745665
81 491.8396385001779
82 490.7484182348268
83 490.648428103052
84 484.2432962881289
85 471.15241695227405
86 469.8354818444232
87 460.18670124198104
88 437.99748857725325
89 435.7001606609553
90 435.0104481503627
91 387.56258849378077
92 382.0657011562152
93 366.596972164242
94 355.77875147343576
95 339.53490247689916
96 322.91308428119436
97 314.7724574990542
98 312.27615983292463
99 310.64536049970746
100 295.4030158663603
101 293.2902828257196
102 289.29872104797784
103 286.9130530317339
104 249.22634290939314
105 249.15980815531702
106 217.80022956828196
107 215.4032497433495
108 179.81726835874306
