1 3257298.9999744664
2 2120385.6000048895
3 1071367.7322600912
4 674655.2999992823
5 456531.5999978663
6 421928.4999989802
7 404390.9702647415
8 401877.7999996871
9 348514.1583288199
10 328857.6620159544
11 297092.6875063881
12 251878.49999960136
13 232298.89999975567
14 209675.39999993122
15 206397.2999998366
16 189623.29999992604
17 169287.09999997617
18 148617.90000007514
19 144100.07495902493
20 142730.50000019424
21 122174.00000008075
22 121418.9000001052
23 116561.79393570982
24 113049.80000014152
25 97947.7000000465
26 96351.10000004739
27 83076.10000002681
28 74998.10000015388
29 72246.00000007925
30 51825.90000000717
31 51571.50823346948
32 46301.80000004994
33 45423.70000000459
34 43272.20645500466
35 38937.500000001
36 33200.69999997776
37 31389.399999992624
38 30039.99999997547
39 28685.399999990517
40 23514.19999998441
41 23513.799999996034
42 23413.69999998807
43 21778.799999994684
44 20391.731567104867
45 19318.89999999453
46 18872.29999999353
47 16756.299999996227
48 15524.01175898712
49 14852.399999997577
50 14671.827481003176
51 14410.199999997523
52 13984.099999996888
53 13573.799999998306
54 13532.099999997692
55 13355.499999998909
56 13257.599999997636
57 12622.899999998275
58 12283.99999999957
59 11986.999999998838
60 11494.999999998967
61 10724.099999998973
62 10566.299999999925
63 10436.799999999734
64 10027.000000000382
65 9948.799999998773
66 9874.39999999934
67 9481.700000000172
68 8951.000000000668
69 8033.1000000004315
70 7787.800000001081
71 7027.7000000006565
72 6934.300000000571
73 6929.100000000605
74 6704.00000000045
75 6087.400000000833
76 5794.800000000473
77 5794.100000000887
78 5446.200000000841
79 5339.600000000463
80 5337.800000000796
81 5309.200000000712
82 5224.100000000165
83 5014.800000000581
84 4230.9000000002015
85 4189.291967053085
86 4124.3000000002385
87 4109.500000000124
88 4102.80000000026
89 3684.8000000002016
90 3625.000000000344
91 3515.6000000001904
92 3333.9000000002693
93 3162.4000000001797
94 3054.5000000000477
95 3013.300000000049
96 2995.600000000109
97 2844.0000000000264
98 2820.4000000000374
99 2803.100000000082
100 2373.4000000000538
101 2258.2965225655053
102 2247.5999999999635
103 2223.1999999999603
104 2091.4999999998877
105 1965.2999999998788
106 1761.199999999925
107 1611.7999999999624
108 1536.8999999999392
