1 835869.6438788256
2 815519.7520122468
3 658239.0851448019
4 453191.90438017575
5 281211.65027228475
6 256665.48499610103
7 234112.0561216883
8 221137.69988970127
9 220074.34806473658
10 210359.50202694317
11 206229.70404714043
12 177486.3541826363
13 174441.86540114242
14 148718.70168634315
15 141615.87727077768
16 140869.8934940888
17 138162.0518689754
18 131175.68846464195
19 125957.11667948723
20 120885.34642939582
21 114236.26608193108
22 102826.99660582622
23 85557.66426998889
24 85177.71247219533
25 82731.84331017906
26 77424.69255009232
27 62686.10744246097
28 56839.98507664559
29 47322.72105147193
30 43828.78961699564
31 42591.341972987415
32 41325.05401305964
33 35774.12483396633
34 35678.295988331054
35 29285.996741443225
36 28040.0544147262
37 27219.96983176213
38 26118.420042698897
39 23106.47404218858
40 21190.9827035038
41 19706.1498365092
42 19692.877578154927
43 19192.88748141078
44 15411.500530425086
45 15333.180755968053
46 15293.28213026313
47 15230.187739936631
48 14848.128862690524
49 14644.394028308165
50 14573.22455355282
51 14495.469036966157
52 14055.487341525535
53 13682.640802602366
54 13590.973139294543
55 13088.016084813045
56 12196.052500832358
57 11660.260535393792
58 11657.583218828613
59 11220.217923064243
60 10718.43343454756
61 10590.163647118688
62 9807.064185890707
63 9557.995347242228
64 9366.315111532467
65 9018.599367132498
66 8738.276271852861
67 8577.574043596525
68 8259.398021838275
69 8132.858965186767
70 8036.679203062157
71 7745.9689866771
72 7395.950171829501
73 6962.9699214577995
74 6895.454461591458
75 6719.147288444654
76 6711.336510876377
77 6521.979728158798
78 6064.592826706919
79 5667.538869456004
80 4993.049743081849
81 4768.177607122415
82 4526.934552386497
83 4453.008287964748
84 4393.162878663687
85 4252.4529991610425
86 4022.867213562661
87 3941.588599297078
88 3887.3389300686513
89 3749.3352875845394
90 3677.0138684974813
91 3618.662467696233
92 3411.3554768739154
93 2883.4706737208217
94 2746.975560744492
95 2706.2697390125363
96 2608.714705508756
97 2571.473279609256
98 2418.3727393585978
99 2376.974914776955
100 2270.7133380774553
101 2145.9836688760543
102 2023.3204727601317
103 1850.9945947630129
104 1808.72555447109
105 1708.2268675950593
106 1676.6343332485721
107 1555.8219480327073
108 1548.6169772502194
109 1525.8918807464124
110 1496.91704629871
111 1474.9047724744046
112 1425.389185719194
113 1388.3435370329116
114 1245.2854893449576
115 1227.3706718491824
116 1189.2491863708117
117 1125.259003451837
118 1095.6065210731763
119 1062.750260918789
120 1055.735252814427
121 1019.7150569711921
122 811.1918223730422
123 725.3567813239828
124 671.2139389380491
125 534.7096280773605
