1  127.39384020235084 "|"
2  80.17142857142858 "#"
3  75.4952380952381 "+"
4  65.8061224489796 "||"
5  26.615943501676657 "_"
6  14.63716814159292 "ASCII"
7  12.176991150442477 "electronically"
8  11.206349206349206 "Northup"
9  10.436363636363636 "disclaimer"
10  10.296551724137931 "u"
11  8.73125 "Rise"
12  8.575757575757576 "en"
13  8.141509433962264 "Friendship"
14  8.0 "WARRANTIES"
15  7.362204724409449 "pollen"
16  6.9714285714285715 "BREACH"
17  6.939597315436242 "‐"
18  6.905405405405405 "computers"
19  6.828193832599119 "genera"
20  6.736486486486487 "hybrids"
21  6.705056179775281 "per"
22  6.643274853801169 "Pleasure"
23  6.5968253968253965 "p"
24  6.447368421052632 "212"
25  6.443478260869565 "×"
26  6.4 "restrictions"
27  6.378109452736318 "Control"
28  6.367088607594937 "warn’t"
29  6.342741935483871 "="
30  6.2642487046632125 "eBooks"
31  6.026086956521739 "sterility"
32  5.9914529914529915 "editions"
33  5.940639269406392 "format"
34  5.7463235294117645 "Whale"
35  5.743513882567137 "Project"
36  5.676300578034682 "Clopin"
37  5.615384615384615 "Knowledge"
38  5.603960396039604 "Universe"
39  5.594468887492143 "*"
40  5.5046728971962615 "royalties"
41  5.431192660550459 "flue"
42  5.411764705882353 "calculate"
43  5.313513513513514 "Solomon"
44  5.273255813953488 "complying"
45  5.264957264957265 "Borodino"
46  5.26007326007326 "gases"
47  5.224489795918367 "Himself"
48  5.2 "population"
49  5.198275862068965 "Syracusans"
50  5.193333333333333 "Argives"
51  5.182662538699691 "boilers"
52  5.147058823529412 "astral"
53  5.1466666666666665 "Babcock"
54  5.136363636363637 "Virtue"
55  5.125 "l"
56  5.122473246135553 "boiler"
57  5.072978303747535 "fee"
58  5.05 "reputability"
59  5.012738853503185 "cunt"
60  4.99609375 "nigger"
61  4.975609756097561 "spoor"
62  4.9411764705882355 "1.E"
63  4.935779816513762 "Boeotians"
64  4.901162790697675 "furnace"
65  4.894117647058824 "clitoris"
66  4.891891891891892 "Proto’s"
67  4.883838383838384 "Piki’s"
68  4.872549019607843 "fertility"
69  4.863636363636363 "distributing"
70  4.859649122807017 "Happiness"
71  4.848101265822785 "Lacedaemonians"
72  4.81875 "Vanilla"
73  4.8125 "Scout"
74  4.808743169398907 "Thy"
75  4.7894736842105265 "Fahrenheit"
76  4.788359788359788 "Gwyn’s"
77  4.769230769230769 "Reason"
78  4.765217391304348 "Philander"
79  4.751748251748252 "subjective"
80  4.75107296137339 "combustion"
81  4.7408906882591095 "holder"
82  4.729547641963427 "steam"
83  4.7226277372262775 "Missis"
84  4.7 "breeds"
85  4.678507992895204 "Piki"
86  4.666666666666667 "1.E.7"
87  4.663461538461538 "an’t"
88  4.648 "Thee"
89  4.645962732919255 "bees"
90  4.636792452830188 "intermediate"
91  4.636679704476315 "species"
92  4.632558139534884 "sip"
93  4.629834254143646 "Lacedaemon"
94  4.625 "Rostovs"
95  4.621428571428571 "Woodhouse"
96  4.621359223300971 "smoothing"
97  4.602564102564102 "Wilcox"
98  4.596026490066225 "carbon"
99  4.580357142857143 "naturalists"
100  4.578947368421052 "gesturing"
101  4.576530612244898 "defect"
102  4.559414990859232 "Co"
103  4.559006211180124 "Web"
104  4.545454545454546 "Mas’r"
105  4.544041450777202 "temperature"
106  4.5396825396825395 "hypnotism"
107  4.528735632183908 "Clare"
108  4.509433962264151 "Peloponnese"
109  4.508417508417509 "distribute"
110  4.507246376811594 "radiation"
111  4.50625 "Elton"
112  4.504587155963303 "Mbonga"
113  4.5038167938931295 "Remus"
114  4.503681885125184 "t"
115  4.497034526583351 "—"
116  4.495098039215686 "1.E.8"
117  4.487279843444227 "License"
118  4.4605263157894735 "published"
119  4.456582633053221 "Apes"
120  4.43312101910828 "blond's"
121  4.430167597765363 "dat"
122  4.428571428571429 "balu"
123  4.414285714285715 "Jaggers"
124  4.4048723897911835 "THE"
125  4.4 "variable"
126  4.386792452830188 "hussars"
127  4.372549019607843 "cents"
128  4.365384615384615 "Smolensk"
129  4.363636363636363 "solicit"
130  4.3617647058823525 "Self"
131  4.353932584269663 "Knightley"
132  4.352201257861635 "mama"
133  4.343532684283727 "copyright"
134  4.34280303030303 "varieties"
135  4.342592592592593 "fridge"
136  4.34 "shrugging"
137  4.336363636363636 "tilting"
138  4.314878892733564 "Athenians"
139  4.3107569721115535 "Merlin's"
140  4.3059701492537314 "Isn't"
141  4.303571428571429 "draft"
142  4.302357836338419 "prick"
143  4.276190476190476 "thermometer"
144  4.264 "Bukawai"
145  4.26 "verge"
146  4.248062015503876 "Moral"
147  4.24793388429752 "exited"
148  4.233009708737864 "pigeon"
149  4.230769230769231 "spacecraft"
150  4.225225225225225 "Hellenes"
151  4.220183486238532 "don`t"
152  4.219047619047619 "Want"
153  4.218181818181818 "Twala"
154  4.217791411042945 "Arthur's"
155  4.216450216450217 "prepare"
156  4.208530805687204 "wiping"
157  4.2 "Chaladoor"
158  4.195121951219512 "buttocks"
159  4.1891891891891895 "Infadoos"
160  4.188405797101449 "Pumblechook"
161  4.188118811881188 "intercom"
162  4.173076923076923 "Delawares"
163  4.171270718232044 "fingertips"
164  4.171102661596958 "predatory"
165  4.16726618705036 "Him"
166  4.164444444444444 "Peloponnesians"
167  4.160377358490566 "patting"
168  4.158333333333333 "Vampire"
169  4.154545454545454 "Kerchak"
170  4.153153153153153 "GRYF"
171  4.149746192893401 "Weston"
172  4.148514851485149 "Luker"
173  4.145800316957211 "medium"
174  4.141891891891892 "Crawley"
175  4.138888888888889 "TV"
