1  15386.49253568742 "###LEFT-WALL###"
2  5057.484475172845 "*"
3  4244.268646970773 "”"
4  3583.3264740025993 "."
5  2510.900367624152 "It"
6  2071.480855310049 "’"
7  1956.0584736139422 "and"
8  1781.5717935237647 """
9  1363.7688766114243 "...."
10  1147.2836169306886 "but"
11  1096.5477578650875 "“"
12  1043.3790845289698 "in"
13  864.163463614772 "Two"
14  814.1964448282014 "as"
15  780.7545787545793 "Notes"
16  775.9073204785625 "not"
17  695.0271180271186 "There"
18  677.7357447266194 ","
19  662.9724409448814 "Summary"
20  590.6019245003716 "..."
21  590.4462913595728 "been"
22  567.825179541623 "be"
23  556.9391317389445 "?"
24  471.064619795523 "He"
25  467.32650565576654 "Chapter"
26  453.68326320710685 "one"
27  439.5390520396318 "at"
28  428.159545276363 "Bit"
29  418.4330929179769 "!"
30  385.60663082437407 "own"
31  376.44055944056186 "Gutenberg"
32  350.1967213114747 "Ham"
33  331.68366267926734 ";"
34  328.78394498007765 "of"
35  327.8653794963267 "to"
36  323.67731378213375 "with"
37  318.80319596299535 "other"
38  315.1576080821762 "it"
39  306.3388692691921 "‘"
40  296.8785185185187 "Literary"
41  287.2545919182248 "But"
42  284.29402405067134 "when"
43  275.49993542682864 "for"
44  273.67421718854087 "Of"
45  270.7897996527943 "he"
46  265.4702061609491 "have"
47  263.6280056577087 "***"
48  254.6123348017617 "Archive"
49  247.66653757686686 "that"
50  244.21174256680465 "such"
51  237.8007399667701 "from"
52  234.66279820733078 "all"
53  228.18835462318677 "-"
54  223.43171744177818 "on"
55  222.0615715402654 "same"
56  220.67203703703618 "In"
57  209.11669737650288 "And"
58  206.85937114705615 "was"
59  203.23577993872436 "Then"
60  200.93928503877484 "than"
61  200.177978951124 "so"
62  196.7253922967196 "She"
63  196.09554140127398 "chapter"
64  194.1705202312141 "However"
65  192.59805582148965 "They"
66  191.7906671380241 "little"
67  191.43318385650213 "Prince"
68  186.26164874551947 "See"
69  183.6680149346618 "course"
70  180.94329837501382 "then"
71  180.1825726141081 "re"
72  179.80567375886503 "however"
73  177.94379258137806 "am"
74  170.7160560344821 "or"
75  169.09202992198783 "had"
76  166.9055499495459 "fact"
