0	1.0225	1239
1	1.0675	1881
2	1.1125	1450
3	1.1575	1081
4	1.2025	658
5	1.2475	515
6	1.2925	396
7	1.3375	306
8	1.3825	253
9	1.4275	179
10	1.4725	165
11	1.5175	122
12	1.5625	103
13	1.6075	97
14	1.6524999999999999	66
15	1.6975	83
16	1.7425	63
17	1.7875	60
18	1.8325	40
19	1.8775	49
20	1.9224999999999999	38
21	1.9674999999999998	38
22	2.0125	32
23	2.0575	30
24	2.1025	23
25	2.1475	25
26	2.1925	24
27	2.2375	18
28	2.2824999999999998	16
29	2.3274999999999997	13
30	2.3725	18
31	2.4175	18
32	2.4625	15
33	2.5075	21
34	2.5525	11
35	2.5975	8
36	2.6425	9
37	2.6875	5
38	2.7325	11
39	2.7775	7
40	2.8225	12
41	2.8674999999999997	6
42	2.9124999999999996	6
43	2.9575	8
44	3.0025	1
45	3.0475	3
46	3.0925	9
47	3.1374999999999997	5
48	3.1825	1
49	3.2275	1
50	3.2725	3
51	3.3175	6
52	3.3625	4
53	3.4074999999999998	4
54	3.4525	4
55	3.4975	1
56	3.5425	3
57	3.5875	1
58	3.6325	5
59	3.6774999999999998	3
60	3.7224999999999997	2
61	3.7675	0
62	3.8125	0
63	3.8575	1
64	3.9025	2
65	3.9475	1
66	3.9924999999999997	4
67	4.0375	1
68	4.0825	2
69	4.1274999999999995	3
70	4.172499999999999	1
71	4.217499999999999	1
72	4.262499999999999	2
73	4.307499999999999	0
74	4.3525	1
75	4.3975	0
76	4.4425	1
77	4.4875	0
78	4.5325	2
79	4.5775	0
80	4.6225000000000005	1
81	4.6675	0
82	4.7125	1
83	4.7575	2
84	4.8025	1
85	4.8475	0
86	4.8925	0
87	4.9375	2
88	4.9825	1
89	5.0275	1
90	5.0725	2
91	5.1175	0
92	5.1625	1
93	5.2075	1
94	5.2524999999999995	0
95	5.297499999999999	0
96	5.3425	4
97	5.3875	1
98	5.4325	3
99	5.4775	2
100	5.5225	0
101	5.5675	0
102	5.6125	1
103	5.6575	0
104	5.7025	2
105	5.7475	1
106	5.7924999999999995	1
107	5.8374999999999995	1
108	5.882499999999999	0
109	5.9275	2
110	5.9725	1
111	6.0175	0
112	6.0625	0
113	6.1075	0
114	6.1525	2
115	6.1975	0
116	6.2425	0
117	6.2875	0
118	6.3325	0
119	6.3774999999999995	0
120	6.422499999999999	0
121	6.467499999999999	0
122	6.5125	3
123	6.5575	0
124	6.6025	0
125	6.6475	0
126	6.6925	0
127	6.7375	0
128	6.7825	0
129	6.8275	2
130	6.8725	1
131	6.9174999999999995	0
132	6.9624999999999995	0
133	7.007499999999999	1
134	7.0525	0
135	7.0975	0
136	7.1425	1
137	7.1875	0
138	7.2325	0
139	7.2775	0
140	7.3225	0
141	7.3675	0
142	7.4125	0
143	7.4575	0
144	7.5024999999999995	0
145	7.547499999999999	2
146	7.592499999999999	0
147	7.6375	0
148	7.6825	0
149	7.7275	0
150	7.7725	0
151	7.8175	1
152	7.8625	0
153	7.9075	0
154	7.9525	0
155	7.9975	1
156	8.0425	1
157	8.087499999999999	0
158	8.1325	2
159	8.177499999999998	0
160	8.2225	0
161	8.2675	0
162	8.3125	0
163	8.3575	1
164	8.4025	0
165	8.4475	1
166	8.4925	0
167	8.5375	0
168	8.5825	0
169	8.6275	0
170	8.6725	1
171	8.7175	0
172	8.7625	0
173	8.807500000000001	0
174	8.8525	0
175	8.8975	0
176	8.942499999999999	0
177	8.9875	1
178	9.032499999999999	1
179	9.0775	0
180	9.1225	0
181	9.1675	0
182	9.2125	1
183	9.2575	0
184	9.3025	0
185	9.3475	0
186	9.3925	1
187	9.4375	0
188	9.4825	0
189	9.5275	0
190	9.5725	0
191	9.6175	0
192	9.6625	0
193	9.7075	0
194	9.7525	2
195	9.7975	0
196	9.8425	0
197	9.8875	0
198	9.9325	0
199	9.9775	71
