# -Hpa -k4 -r1
# but otherwise as before
 0	-5.27823	496	-5.11447
 1	-5.27823	496	-5.24933
 2	-5.27823	496	-5.3228
 3	-5.27823	496	-5.36425
 4	-5.27823	496	-5.41196
 5	-5.27823	496	-5.4384
 6	-5.27823	496	-5.46909
 7	-5.27823	496	-5.4888
 8	-5.27823	496	-5.51703
 9	-5.27823	496	-5.54749
 10	-5.27823	495	-5.56745
 11	-5.27823	495	-5.58945
 12	-5.27823	495	-5.61302
 13	-5.27823	495	-5.64175
 14	-5.27823	495	-5.66667
 15	-5.27823	495	-5.69001
 16	-5.27823	495	-5.71627
 17	-5.27823	495	-5.74658
 18	-5.27823	495	-5.77396
 19	-5.27823	495	-5.80112
 20	-5.27823	495	-5.82626
 21	-5.27823	495	-5.85051
 22	-5.27823	495	-5.8716
 23	-5.27823	495	-5.89787
 24	-5.27823	495	-5.91852
 25	-5.27823	494	-5.94467
 26	-5.27823	494	-5.97031
 27	-5.27823	493	-5.99301
 28	-5.27823	489	-5.99409
 29	-5.27823	486	-6.0032
 30	-5.27823	485	-6.02016
 31	-5.27823	485	-6.04101
 32	-5.27823	484	-6.05785
 33	-5.27823	484	-6.07897
 34	-5.27823	484	-6.0932
 35	-5.27823	484	-6.11157
 36	-5.27823	481	-6.11735
 37	-5.27823	481	-6.13444
 38	-5.27823	480	-6.14653
 39	-5.27823	480	-6.16111
 40	-5.27823	479	-6.17606
 41	-5.27823	478	-6.18875
 42	-5.27823	476	-6.19818
 43	-5.27823	476	-6.21499
 44	-5.27823	475	-6.2276
 45	-5.27823	474	-6.2384
 46	-5.27823	472	-6.25424
 47	-5.27823	471	-6.26539
 48	-5.27823	468	-6.27588
 49	-5.27823	466	-6.27468
 50	-5.27823	465	-6.28387
 51	-5.27823	465	-6.29892
 52	-5.27823	459	-6.2917
 53	-5.27823	458	-6.30107
 54	-5.27823	456	-6.30214
 55	-5.27823	454	-6.30519
 56	-5.27823	452	-6.31293
 57	-5.27823	449	-6.30809
 58	-5.27823	448	-6.31275
 59	-5.27823	446	-6.31614
 60	-5.27823	443	-6.31753
 61	-5.27823	440	-6.31591
 62	-5.27823	436	-6.30759
 63	-5.27823	435	-6.3106
 64	-5.27823	434	-6.32488
 65	-5.27823	432	-6.32485
 66	-5.27823	431	-6.32869
 67	-5.27823	431	-6.33875
 68	-5.27823	430	-6.34083
 69	-5.27823	430	-6.35478
 70	-5.27823	430	-6.36537
 71	-5.27823	428	-6.3663
 72	-5.27823	427	-6.37341
 73	-5.27823	425	-6.37909
 74	-5.27823	422	-6.37572
 75	-5.27823	422	-6.38678
 76	-5.27823	421	-6.39588
 77	-5.27823	420	-6.39868
 78	-5.27823	418	-6.39288
 79	-5.27823	417	-6.40075
 80	-5.27823	417	-6.4122
 81	-5.27823	417	-6.42659
 82	-5.27823	414	-6.42807
 83	-5.27823	413	-6.43664
 84	-5.27823	413	-6.45036
 85	-5.27823	412	-6.45631
 86	-5.27823	412	-6.47492
 87	-5.27823	412	-6.49919
 88	-5.27823	409	-6.50095
 89	-5.27823	408	-6.51797
 90	-5.27823	406	-6.52709
 91	-5.27823	406	-6.54981
 92	-5.27823	405	-6.569
 93	-5.27823	402	-6.57933
 94	-5.27823	400	-6.59139
 95	-5.27823	400	-6.61417
 96	-5.27823	398	-6.63261
 97	-5.27823	394	-6.64072
 98	-5.27823	392	-6.6576
 99	-5.27823	390	-6.67692
 100	-5.27823	389	-6.70551
 101	-5.27823	382	-6.7007
 102	-5.27823	382	-6.74636
 103	-5.27823	377	-6.74359
 104	-5.27823	375	-6.7603
 105	-5.27823	370	-6.76847
 106	-5.27823	366	-6.78537
 107	-5.27823	363	-6.80716
 108	-5.27823	358	-6.81688
 109	-5.27823	355	-6.85477
 110	-5.27823	354	-6.89077
 111	-5.27823	347	-6.89273
 112	-5.27823	344	-6.92959
 113	-5.27823	344	-6.97255
 114	-5.27823	336	-6.98843
 115	-5.27823	326	-6.99216
 116	-5.27823	324	-7.03464
 117	-5.27823	313	-7.03692
 118	-5.27823	311	-7.10004
 119	-5.27823	303	-7.11735
 120	-5.27823	299	-7.16165
 121	-5.27823	288	-7.16782
 122	-5.27823	284	-7.19757
 123	-5.27823	276	-7.22262
 124	-5.27823	262	-7.19466
 125	-5.27823	254	-7.2091
 126	-5.27823	252	-7.27116
 127	-5.27823	245	-7.28934
 128	-5.27823	232	-7.27538
 129	-5.27823	222	-7.31331
 130	-5.27823	211	-7.27804
 131	-5.27823	211	-7.33491
 132	-5.27823	205	-7.39729
 133	-5.27823	196	-7.38832
 134	-5.27823	191	-7.42641
 135	-5.27823	182	-7.41087
 136	-5.27823	177	-7.43754
 137	-5.27823	169	-7.4359
 138	-5.27823	162	-7.44925
 139	-5.27823	154	-7.45599
 140	-5.27823	144	-7.45062
 141	-5.27823	139	-7.45244
 142	-5.27823	134	-7.466
 143	-5.27823	130	-7.50513
 144	-5.27823	125	-7.53333
 145	-5.27823	123	-7.55736
 146	-5.27823	116	-7.59483
 147	-5.27823	111	-7.60561
 148	-5.27823	107	-7.63344
 149	-5.27823	102	-7.62636
 150	-5.27823	96	-7.61458
 151	-5.27823	91	-7.60195
 152	-5.27823	91	-7.68498
 153	-5.27823	84	-7.6627
 154	-5.27823	80	-7.69722
 155	-5.27823	71	-7.55712
 156	-5.27823	69	-7.61514
 157	-5.27823	69	-7.68116
 158	-5.27823	68	-7.68791
