2	4	-5225.33	-4135.67
3	5	-5225.33	-4135.67
4	6	-5225.33	-4135.67
5	7	-5225.33	-4135.67
6	8	-5225.33	-4135.67
7	9	-5225.33	-4135.67
8	10	-5225.33	-4135.67
9	11	-5225.33	-4135.67
10	12	-5225.33	-4135.67
11	13	-5225.33	-4135.67
12	14	-5225.33	-4135.67
13	15	-5225.33	-4135.67
14	16	-5225.33	-4135.67
15	17	-5225.33	-4135.67
16	18	-5225.33	-4135.67
17	19	-5225.33	-4135.67
18	20	-5225.33	-4135.67
19	21	-5225.33	-4135.67
20	22	-5225.33	-4135.67
21	23	-5225.33	-4135.67
22	24	-5225.33	-4135.67
23	25	-5225.33	-4135.67
24	26	-5225.33	-4135.67
25	27	-5225.33	-4135.67
26	28	-5225.33	-4135.67
27	29	-5225.33	-4135.67
28	30	-5225.33	-4135.67
29	31	-5225.33	-4135.67
30	32	-5225.33	-4135.67
31	33	-5225.33	-4135.67
32	34	-5225.33	-4135.67
33	35	-5225.33	-4135.67
34	36	-5225.33	-4135.67
35	37	-5225.33	-4135.67
36	38	-5225.33	-4135.67
37	39	-5225.33	-4135.67
38	40	-5225.33	-4135.67
39	41	-5225.33	-4135.67
40	42	-5225.33	-4135.67
41	43	-5225.33	-4135.67
42	44	-5225.33	-4135.67
43	45	-5225.33	-4135.67
44	46	-5225.33	-4135.67
45	47	-5225.33	-4135.67
46	48	-5225.33	-4135.67
47	49	-5225.33	-4135.67
48	50	-5225.33	-4135.67
49	51	-5225.33	-4135.67
50	52	-5225.33	-4135.67
51	53	-5225.33	-4135.67
52	54	-5225.33	-4135.67
53	55	-5225.33	-4135.67
54	56	-5225.33	-4135.67
55	57	-5225.33	-4135.67
56	58	-5225.33	-4135.67
57	59	-5225.33	-4135.67
58	60	-5225.33	-4135.67
59	61	-5225.33	-4135.67
60	62	-5225.33	-4135.67
61	63	-5225.33	-4135.67
62	64	-5225.33	-4135.67
63	65	-5225.33	-4135.67
64	66	-5225.33	-4135.67
65	67	-5225.33	-4135.67
66	68	-5225.33	-4135.67
67	69	-5225.33	-4135.67
68	70	-5225.33	-4135.67
69	71	-5225.33	-4135.67
70	72	-5225.33	-4135.67
71	73	-5225.33	-4135.67
72	74	-5225.33	-4135.67
73	75	-5225.33	-4135.67
74	76	-5225.33	-4135.67
75	77	-5225.33	-4135.67
76	78	-5225.33	-4135.67
77	79	-5225.33	-4135.67
78	80	-5265.22	-4171.11
79	81	-5190.33	-4105.56
80	82	-5282.33	-4185.11
81	83	-5176.33	-4094.67
82	84	-5314.22	-4215.44
83	85	-5146	-4065.89
84	86	-5299.44	-4202.22
85	87	-5159.22	-4077.56
86	88	-5289.33	-4193.67
87	89	-5167.78	-4084.56
88	90	-5341.44	-4238
89	91	-5123.44	-4048
90	92	-5297.89	-4200.67
91	93	-5160.78	-4079.11
92	94	-5271.44	-4177.33
93	95	-5184.11	-4099.33
94	96	-5639.33	-4509.44
95	97	-4852	-3803
96	98	-5263.67	-4169.56
97	99	-5191.89	-4107.11
98	100	-5266.78	-4172.67
99	101	-5188.78	-4104
100	102	-5289.33	-4193.67
101	103	-5167.78	-4084.56
102	104	-5280	-4184.33
103	105	-5177.11	-4093.89
104	106	-5282.33	-4185.11
105	107	-5176.33	-4094.67
106	108	-5284.67	-4189
107	109	-5172.44	-4089.22
108	110	-5266.78	-4169.56
109	111	-5191.89	-4110.22
110	112	-5269.89	-4175.78
111	113	-5185.67	-4100.89
112	114	-5340.67	-4238.78
113	115	-5122.67	-4045.67
114	116	-5290.89	-4195.22
115	117	-5166.22	-4083
116	118	-5262.89	-4167.22
117	119	-5194.22	-4111
118	120	-5273.78	-4178.11
119	121	-5183.33	-4100.11
120	122	-5265.22	-4171.11
121	123	-5190.33	-4105.56
122	124	-5287.78	-4192.11
123	125	-5169.33	-4086.11
124	126	-5265.22	-4171.11
125	127	-5190.33	-4105.56
126	128	-5280	-4184.33
127	129	-5177.11	-4093.89
128	130	-5273.78	-4178.11
129	131	-5183.33	-4100.11
130	132	-5409.11	-4294.78
131	133	-5066.67	-4002.11
132	134	-5341.44	-4234.89
133	135	-5126.56	-4054.22
134	136	-5346.11	-4239.56
135	137	-5121.89	-4049.56
136	138	-5434	-4322.78
137	139	-5038.67	-3971
138	140	-5286.22	-4190.56
139	141	-5170.89	-4087.67
140	142	-5254.33	-4160.22
141	143	-5201.22	-4116.44
142	144	-5276.11	-4182
143	145	-5179.44	-4094.67
144	146	-5269.89	-4175.78
145	147	-5185.67	-4100.89
146	148	-5269.89	-4175.78
147	149	-5185.67	-4100.89
148	150	-5249.67	-4155.56
149	151	-5205.89	-4121.11
150	152	-5295.56	-4196.78
151	153	-5164.67	-4084.56
152	154	-5262.11	-4168
153	155	-5193.44	-4108.67
154	156	-6456.56	-5225.33
155	157	-4135.67	-3187.56
156	158	-inf	-inf
157	159	-5225.33	-4135.67
158	160	-5225.33	-4135.67
159	161	-5225.33	-4135.67
