#
# average scores for 4-parity problem
# -Hpa -k4 -r0
#
# columns:
# instance_number, previous_high_score (average), number of observations, average score.
#
 0	-5.23495	192	-5.09433
 1	-5.23495	192	-5.22743
 2	-5.23495	192	-5.29225
 3	-5.23495	192	-5.32581
 4	-5.23495	192	-5.37905
 5	-5.23495	192	-5.40509
 6	-5.23495	192	-5.43229
 7	-5.23495	192	-5.45255
 8	-5.23495	192	-5.48148
 9	-5.23495	192	-5.51562
 10	-5.23495	192	-5.54687
 11	-5.23495	192	-5.58218
 12	-5.23495	192	-5.61979
 13	-5.23495	192	-5.65336
 14	-5.23495	192	-5.68403
 15	-5.23495	192	-5.71644
 16	-5.23495	192	-5.75116
 17	-5.23495	192	-5.78356
 18	-5.23495	192	-5.80787
 19	-5.23495	192	-5.83738
 20	-5.23495	192	-5.86748
 21	-5.23495	192	-5.89005
 22	-5.23495	192	-5.90741
 23	-5.23495	192	-5.93866
 24	-5.23495	192	-5.95602
 25	-5.23495	192	-5.97975
 26	-5.23495	191	-5.99476
 27	-5.23495	191	-6.02676
 28	-5.23495	191	-6.04479
 29	-5.23495	189	-6.03233
 30	-5.23495	188	-6.04137
 31	-5.23495	188	-6.06087
 32	-5.23495	188	-6.08392
 33	-5.23495	188	-6.10579
 34	-5.23495	186	-6.10573
 35	-5.23495	185	-6.11171
 36	-5.23495	185	-6.13213
 37	-5.23495	185	-6.15676
 38	-5.23495	185	-6.17898
 39	-5.23495	184	-6.18418
 40	-5.23495	183	-6.18761
 41	-5.23495	182	-6.19414
 42	-5.23495	182	-6.21245
 43	-5.23495	181	-6.21301
 44	-5.23495	180	-6.21728
 45	-5.23495	179	-6.21043
 46	-5.23495	179	-6.23277
 47	-5.23495	178	-6.22347
 48	-5.23495	178	-6.23533
 49	-5.23495	178	-6.24844
 50	-5.23495	177	-6.2398
 51	-5.23495	177	-6.24733
 52	-5.23495	176	-6.23611
 53	-5.23495	176	-6.25189
 54	-5.23495	175	-6.24381
 55	-5.23495	175	-6.25714
 56	-5.23495	175	-6.26476
 57	-5.23495	175	-6.28
 58	-5.23495	174	-6.27395
 59	-5.23495	173	-6.27681
 60	-5.23495	173	-6.28709
 61	-5.23495	172	-6.28488
 62	-5.23495	170	-6.26601
 63	-5.23495	170	-6.27647
 64	-5.23495	169	-6.28534
 65	-5.23495	168	-6.27447
 66	-5.23495	167	-6.28011
 67	-5.23495	167	-6.29874
 68	-5.23495	167	-6.32601
 69	-5.23495	165	-6.33131
 70	-5.23495	164	-6.33401
 71	-5.23495	164	-6.34756
 72	-5.23495	163	-6.34765
 73	-5.23495	161	-6.35059
 74	-5.23495	159	-6.34172
 75	-5.23495	157	-6.3489
 76	-5.23495	157	-6.36164
 77	-5.23495	157	-6.38146
 78	-5.23495	157	-6.39561
 79	-5.23495	156	-6.39316
 80	-5.23495	156	-6.41097
 81	-5.23495	156	-6.42593
 82	-5.23495	156	-6.44302
 83	-5.23495	156	-6.45869
 84	-5.23495	155	-6.46237
 85	-5.23495	155	-6.49534
 86	-5.23495	155	-6.53692
 87	-5.23495	155	-6.57276
 88	-5.23495	151	-6.57542
 89	-5.23495	150	-6.59778
 90	-5.23495	149	-6.61074
 91	-5.23495	147	-6.60998
 92	-5.23495	146	-6.65449
 93	-5.23495	145	-6.6682
 94	-5.23495	145	-6.70958
 95	-5.23495	145	-6.75402
 96	-5.23495	141	-6.74704
 97	-5.23495	139	-6.76499
 98	-5.23495	138	-6.79871
 99	-5.23495	134	-6.78358
 100	-5.23495	131	-6.79898
 101	-5.23495	125	-6.75911
 102	-5.23495	125	-6.80356
 103	-5.23495	125	-6.88622
 104	-5.23495	123	-6.92231
 105	-5.23495	119	-6.93557
 106	-5.23495	115	-6.97198
 107	-5.23495	108	-6.93621
 108	-5.23495	105	-6.9164
 109	-5.23495	102	-6.9281
 110	-5.23495	98	-6.93084
 111	-5.23495	94	-6.94208
 112	-5.23495	94	-7.02482
 113	-5.23495	92	-7.03502
 114	-5.23495	89	-7.01998
 115	-5.23495	88	-7.08712
 116	-5.23495	88	-7.14646
 117	-5.23495	88	-7.24242
 118	-5.23495	83	-7.22222
 119	-5.23495	77	-7.15873
 120	-5.23495	74	-7.17417
 121	-5.23495	71	-7.19718
 122	-5.23495	64	-7.10417
 123	-5.23495	64	-7.23438
 124	-5.23495	62	-7.2957
 125	-5.23495	62	-7.39068
 126	-5.23495	59	-7.43126
 127	-5.23495	57	-7.51267
 128	-5.23495	52	-7.48291
 129	-5.23495	52	-7.54274
 130	-5.23495	51	-7.55991
 131	-5.23495	50	-7.73333
 132	-5.23495	47	-7.68322
 133	-5.23495	42	-7.60317
 134	-5.23495	39	-7.54986
 135	-5.23495	35	-7.5619
 136	-5.23495	34	-7.54575
 137	-5.23495	33	-7.58249
 138	-5.23495	32	-7.61111
 139	-5.23495	31	-7.70251
 140	-5.23495	30	-7.76667
