0	0	-680.222	-708.667
1	1	-5051.33	-4830.89
2	2	-2129.22	-2232.33
3	3	-1504.67	-1582.89
4	4	-3108.98	-3243.2
5	5	-4052.03	-4211.15
6	6	-inf	-inf
7	7	-423.278	-401.944
8	8	-inf	-inf
9	9	-418.806	-399.222
10	10	-inf	-inf
11	11	-428.722	-407.972
12	12	-inf	-inf
13	13	-427.556	-406.222
14	14	-inf	-inf
15	15	-429.111	-405.25
16	16	-inf	-inf
17	17	-420.75	-402.139
18	18	-inf	-inf
19	19	-426.972	-403.889
20	20	-inf	-inf
21	21	-426.583	-405.25
22	22	-inf	-inf
23	23	-471.556	-456
24	24	-inf	-inf
25	25	-421.528	-403.306
26	26	-inf	-inf
27	27	-424.25	-402.917
28	28	-inf	-inf
29	29	-430.472	-405.25
30	30	-inf	-inf
31	31	-424.056	-402.722
32	32	-inf	-inf
33	33	-419	-397.667
34	34	-inf	-inf
35	35	-426.778	-405.444
36	36	-inf	-inf
37	37	-411.417	-395.917
38	38	-inf	-inf
39	39	-427.75	-406.417
40	40	-inf	-inf
41	41	-431.639	-412.25
42	42	-inf	-inf
43	43	-429.889	-408.556
44	44	-inf	-inf
45	45	-415.889	-401.944
46	46	-inf	-inf
47	47	-421.333	-400
48	48	-inf	-inf
49	49	-423.472	-402.139
50	50	-inf	-inf
51	51	-429.5	-406.806
52	52	-inf	-inf
53	53	-423.472	-402.139
54	54	-inf	-inf
55	55	-422.5	-401.361
56	56	-inf	-inf
57	57	-421.333	-403.694
58	58	-inf	-inf
59	59	-407.333	-401.556
60	60	-inf	-inf
61	61	-410.25	-390.861
62	62	-inf	-inf
63	63	-412.389	-392.222
64	64	-inf	-inf
65	65	-440.389	-418.083
66	66	-inf	-inf
67	67	-427.556	-406.028
68	68	-inf	-inf
69	69	-418.028	-400.389
70	70	-inf	-inf
71	71	-428.917	-407.583
72	72	-inf	-inf
73	73	-427.167	-404.472
74	74	-inf	-inf
75	75	-425.806	-404.472
76	76	-inf	-inf
77	77	-415.694	-401.75
78	78	-inf	-inf
79	79	-419.194	-403.5
80	80	-inf	-inf
81	81	-421.917	-404.278
82	82	-423.222	-401.667
83	83	-426.111	-404.778
84	84	-413.889	-397
85	85	-438.556	-412.556
86	86	-430.222	-413.333
87	87	-423.778	-397.778
88	88	-432.556	-411
89	89	-419.889	-398.556
90	90	-436.444	-416.444
91	91	-414.444	-391.556
92	92	-420.111	-401.667
93	93	-438.556	-414.111
94	94	-432.556	-412.556
95	95	-419.889	-397
96	96	-431	-409.444
97	97	-418.333	-397
98	98	-442.056	-423.833
99	99	-444	-410.222
100	100	-562.222	-553.111
101	101	-471.556	-456.444
102	102	-420.111	-401.667
103	103	-429.222	-404.778
104	104	-426.333	-404.778
105	105	-423	-401.667
106	106	-434.889	-416.444
107	107	-416	-391.556
108	108	-424	-405.556
109	109	-426.889	-402.444
110	110	-415.444	-393.889
111	111	-437	-415.667
112	112	-431.778	-410.222
113	113	-419.111	-397.778
114	114	-401.444	-383
115	115	-451	-426.556
116	116	-426.333	-404.778
117	117	-423	-401.667
118	118	-427.111	-408.667
119	119	-430	-405.556
120	120	-438	-416.444
121	121	-412.889	-391.556
122	122	-410	-391.556
123	123	-440.889	-416.444
124	124	-420.889	-399.333
125	125	-430	-408.667
126	126	-424.778	-403.222
127	127	-424.556	-403.222
128	128	-431.778	-411.778
129	129	-419.111	-396.222
130	130	-424.778	-403.222
131	131	-424.556	-403.222
132	132	-424	-407.111
133	133	-426.889	-400.889
134	134	-420.889	-400.889
135	135	-430	-407.111
138	140	-401.444	-383
139	141	-460.333	-435.889
140	142	-404.556	-386.111
141	143	-457.222	-432.778
142	144	-444.222	-427.333
143	145	-422.222	-396.222
144	146	-433.333	-413.333
145	147	-417.556	-394.667
146	148	-413.889	-393.889
147	149	-435.444	-412.556
148	150	-435.667	-414.111
149	151	-413.667	-392.333
150	152	-427.889	-407.889
151	153	-421.444	-398.556
152	154	-429.444	-407.889
153	155	-419.889	-398.556
154	156	-409.222	-390.778
155	157	-440.111	-415.667
156	158	-416.222	-399.333
157	159	-437.778	-411.778
158	160	-421.667	-401.667
159	161	-427.667	-404.778
160	162	-433.472	-424.583
161	163	-730	-658.889
162	164	-680.222	-708.889
163	165	-480.333	-483.889
164	166	-inf	-inf
165	167	-463.861	-458.083
166	168	-570.333	-570.333
167	169	-536.778	-456.333
