0  -19.33451771815468 3679
1  -19.197978150452904 0
2  -19.06143858275113 0
3  -18.92489901504936 0
4  -18.788359447347585 0
5  -18.65181987964581 0
6  -18.515280311944036 0
7  -18.37874074424226 3584
8  -18.24220117654049 0
9  -18.105661608838716 0
10  -17.96912204113694 0
11  -17.832582473435167 2923
12  -17.696042905733393 0
13  -17.559503338031618 0
14  -17.422963770329847 2922
15  -17.286424202628073 12
16  -17.1498846349263 0
17  -17.013345067224524 2356
18  -16.87680549952275 2631
19  -16.74026593182098 1
20  -16.603726364119204 2185
21  -16.46718679641743 2485
22  -16.330647228715655 1
23  -16.19410766101388 2080
24  -16.057568093312106 2201
25  -15.921028525610335 1730
26  -15.784488957908561 2287
27  -15.647949390206787 3293
28  -15.511409822505012 1715
29  -15.37487025480324 3163
30  -15.238330687101465 1601
31  -15.101791119399692 2922
32  -14.965251551697918 2933
33  -14.828711983996143 2645
34  -14.69217241629437 3907
35  -14.555632848592596 3951
36  -14.419093280890824 3376
37  -14.28255371318905 3323
38  -14.146014145487275 3994
39  -14.0094745777855 3440
40  -13.872935010083728 3787
41  -13.736395442381955 4064
42  -13.59985587468018 4257
43  -13.463316306978406 4488
44  -13.326776739276632 4114
45  -13.190237171574859 4414
46  -13.053697603873085 4227
47  -12.917158036171312 3658
48  -12.780618468469537 5025
49  -12.644078900767763 4068
50  -12.50753933306599 4146
51  -12.370999765364216 4390
52  -12.234460197662443 4212
53  -12.097920629960669 3565
54  -11.961381062258894 4718
55  -11.82484149455712 4134
56  -11.688301926855347 4626
57  -11.551762359153575 5044
58  -11.4152227914518 4248
59  -11.278683223750026 4416
60  -11.142143656048251 3297
61  -11.005604088346479 3183
62  -10.869064520644704 4004
63  -10.732524952942931 3482
64  -10.595985385241157 4232
65  -10.459445817539383 2877
66  -10.32290624983761 3539
67  -10.186366682135835 3421
68  -10.049827114434063 4778
69  -9.913287546732288 2643
70  -9.776747979030514 3471
71  -9.640208411328741 2382
72  -9.503668843626967 2882
73  -9.367129275925192 4466
74  -9.23058970822342 3841
75  -9.094050140521645 2372
76  -8.95751057281987 3935
77  -8.820971005118098 2125
78  -8.684431437416324 4121
79  -8.547891869714551 2934
80  -8.411352302012777 2744
81  -8.274812734311002 4735
82  -8.13827316660923 3370
83  -8.001733598907455 3588
84  -7.865194031205682 6142
85  -7.728654463503908 2555
86  -7.592114895802133 3800
87  -7.455575328100361 5991
88  -7.319035760398586 3856
89  -7.182496192696812 5903
90  -7.045956624995039 4591
91  -6.909417057293265 2084
92  -6.77287748959149 10604
93  -6.636337921889718 5383
94  -6.499798354187943 1450
95  -6.3632587864861705 2391
96  -6.226719218784396 2666
97  -6.090179651082622 2098
98  -5.953640083380849 1954
99  -5.8171005156790745 16075
100  -5.680560947977302 2088
101  -5.544021380275527 8723
102  -5.407481812573753 1909
103  -5.27094224487198 10087
104  -5.134402677170206 2062
105  -4.997863109468431 11086
106  -4.861323541766659 2879
107  -4.724783974064884 2238
108  -4.58824440636311 1958
109  -4.451704838661337 16180
110  -4.315165270959563 2831
111  -4.17862570325779 28494
112  -4.042086135556016 1789
113  -3.905546567854241 2521
114  -3.7690070001524685 2196
115  -3.632467432450694 1838
116  -3.4959278647489214 1822
117  -3.359388297047147 2335
118  -3.2228487293453725 2156
119  -3.086309161643598 1931
120  -2.9497695939418236 1552
121  -2.8132300262400527 1604
122  -2.6766904585382782 1634
123  -2.540150890836504 1455
124  -2.4036113231347294 1441
125  -2.267071755432955 1173
126  -2.130532187731184 1199
127  -1.9939926200294096 965
128  -1.8574530523276351 1037
129  -1.7209134846258607 826
130  -1.5843739169240862 928
131  -1.4478343492223154 828
132  -1.311294781520541 692
133  -1.1747552138187665 727
134  -1.038215646116992 637
135  -0.9016760784152176 582
136  -0.7651365107134467 543
137  -0.6285969430116722 515
138  -0.4920573753098978 436
139  -0.35551780760812335 427
140  -0.2189782399063489 320
141  -0.08243867220457446 295
142  0.05410089549719643 285
143  0.19064046319897088 236
144  0.3271800309007453 236
145  0.46371959860251977 167
146  0.6002591663042942 172
147  0.7367987340060651 126
148  0.8733383017078395 127
149  1.009877869409614 120
150  1.1464174371113884 87
151  1.2829570048131629 73
152  1.4194965725149373 73
153  1.5560361402167082 75
154  1.6925757079184827 70
155  1.829115275620257 43
156  1.9656548433220316 46
157  2.102194411023806 43
158  2.238733978725577 31
159  2.3752735464273513 23
160  2.511813114129126 38
161  2.6483526818309002 27
162  2.7848922495326747 24
163  2.9214318172344456 19
164  3.05797138493622 23
165  3.1945109526379944 10
166  3.331050520339769 17
167  3.4675900880415433 13
168  3.6041296557433142 8
169  3.7406692234450887 21
170  3.877208791146863 13
171  4.013748358848638 8
172  4.150287926550412 12
173  4.2868274942521865 22
174  4.423367061953957 2
175  4.559906629655732 8
176  4.696446197357506 6
177  4.832985765059281 5
178  4.969525332761055 6
179  5.106064900462826 3
180  5.2426044681646005 3
181  5.379144035866375 4
182  5.515683603568149 5
183  5.652223171269924 6
184  5.788762738971698 3
185  5.925302306673469 5
186  6.061841874375244 2
187  6.198381442077018 4
188  6.3349210097787925 1
189  6.471460577480567 0
190  6.608000145182338 1
191  6.744539712884112 1
192  6.881079280585887 1
193  7.017618848287661 0
194  7.154158415989436 0
195  7.2906979836912065 1
196  7.427237551392981 2
197  7.563777119094755 1
198  7.70031668679653 0
199  7.836856254498304 1
